dummy,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
1,5112800190,3/27/2015,3,1.5,1180,11579,1,0,0,4,7,1180,0,1962,0,98058,47.4502,-122.089,1780,22486,2.49
1,5350201180,7/20/2014,4,3.75,3450,8395,2,0,4,4,10,2640,810,1993,0,98122,47.6134,-122.282,3180,5183,16.7
1,8567450060,6/9/2014,4,2.5,2800,12831,2,0,0,3,8,2800,0,2001,0,98019,47.7392,-121.966,2810,10235,5.635
1,1925069183,8/15/2014,3,2.5,1340,10018,1,0,0,4,7,1340,0,1976,0,98052,47.6366,-122.094,2520,13068,4.25
1,3308010040,9/25/2014,4,2.25,2130,8499,1,0,0,4,7,1600,530,1975,0,98030,47.3657,-122.21,1890,11368,3.25
1,3626039415,6/11/2014,3,2.5,1420,2581,3,0,0,3,7,1420,0,2004,0,98133,47.7027,-122.357,1420,2509,4.35
1,5104512060,12/12/2014,4,3,2430,7243,2,0,0,3,8,2430,0,2003,0,98038,47.3533,-122.016,2430,7084,4.1
1,6073300040,1/6/2015,4,2.25,2020,12500,2,0,0,2,8,2020,0,1966,0,98056,47.5403,-122.175,1800,13175,3.75
1,6072100790,4/8/2015,5,2.25,2410,12000,2,0,0,4,8,2410,0,1973,0,98006,47.5434,-122.175,2080,12000,6.48
1,9542850320,7/25/2014,3,2.25,2370,10289,1,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,10004,7.9
1,8691400600,12/8/2014,4,2.5,3290,7538,2,0,0,3,9,3290,0,2004,0,98075,47.598,-121.972,3450,7538,7.5
1,1221059112,11/16/2014,4,1.75,2160,28750,2,0,0,4,8,2160,0,1978,0,98092,47.3212,-122.118,1790,53578,3.24888
1,662440030,3/26/2015,4,2.5,3100,4699,2,0,0,3,9,3100,0,2010,0,98038,47.3785,-122.023,2450,5130,4.35
1,2195700050,5/19/2014,4,2.5,3480,59242,2,0,0,3,11,3480,0,1988,0,98072,47.7391,-122.102,2930,39400,8.1
1,179000505,10/24/2014,3,1.75,1800,9000,1,0,0,3,7,1200,600,1961,0,98178,47.4932,-122.278,980,6000,2.57
1,9268200285,7/3/2014,2,1,860,5040,1,0,0,3,7,860,0,1956,0,98117,47.6977,-122.365,1570,5040,3.7
1,7856610200,5/23/2014,4,2.25,2530,9200,1,0,0,5,9,1570,960,1976,0,98006,47.5612,-122.152,3030,9400,9.02
1,2545900050,5/9/2014,3,1,1360,9948,1,0,0,3,6,1360,0,1977,0,98010,47.3422,-122.053,1670,8475,2.3495
1,9567800140,3/25/2015,3,1,1240,7194,1,0,0,3,6,1090,150,1936,0,98011,47.7636,-122.202,2090,8514,3.1
1,5249802520,8/5/2014,5,2.75,2160,7200,1.5,0,0,3,7,1220,940,1955,0,98118,47.5576,-122.273,1900,7200,4.02
1,7399000360,5/13/2015,4,1.75,1720,8300,1,0,0,4,8,1720,0,1965,0,98055,47.4654,-122.194,1840,8300,3.3
1,923049203,5/29/2014,4,2.5,2040,22653,2,0,0,3,7,2040,0,2011,0,98168,47.4991,-122.299,2020,20502,3.5
1,3021049140,3/25/2015,4,2.5,2890,17349,2,0,0,3,8,2890,0,1994,0,98023,47.2822,-122.34,2330,22356,3.0
1,6669080020,12/26/2014,4,3,2490,5064,2,0,0,3,7,2490,0,2007,0,98056,47.5139,-122.189,2470,5064,4.494
1,1953400510,6/23/2014,5,2.5,1740,8750,1,0,0,4,7,1740,0,1959,0,98198,47.3904,-122.299,1740,8750,1.9995
1,2827100070,11/5/2014,4,1,1330,8184,1.5,0,0,3,7,1330,0,1949,0,98133,47.7343,-122.347,1220,660,2.9
1,871001735,9/11/2014,4,2.25,1910,5120,1,0,0,3,8,1300,610,1954,0,98199,47.6534,-122.409,1810,5153,6.5
1,8562890910,6/19/2014,4,2.5,3490,5000,2,0,0,3,8,3490,0,2003,0,98042,47.3772,-122.127,2910,5025,3.2
1,1930301540,2/23/2015,1,1,710,4000,1,0,0,4,6,610,100,1928,0,98103,47.6562,-122.354,1440,4500,3.9
1,3624079067,5/8/2014,2,2,1550,435600,1.5,0,0,2,7,1550,0,1972,0,98065,47.5145,-121.853,1600,217800,3.3
1,8121100147,7/14/2014,3,2.25,1640,2875,2,0,0,3,6,1240,400,1983,0,98118,47.5686,-122.286,1500,3960,3.9
1,2461900175,5/22/2014,3,1,1040,6250,1,0,0,3,7,1040,0,1942,0,98136,47.5526,-122.385,1770,6250,4.0
1,8934100125,8/29/2014,3,2,2870,6360,1.5,0,1,4,8,1790,1080,1946,0,98115,47.6813,-122.275,2310,6466,8.1
1,2599200460,8/5/2014,4,2,2930,12840,1.5,0,0,4,8,2930,0,1965,0,98092,47.2957,-122.187,1960,10920,2.94
1,6632900574,8/6/2014,5,3,2980,10064,1,0,0,3,7,1680,1300,1940,0,98155,47.7372,-122.316,1590,7800,3.675
1,2592210510,2/17/2015,3,2.5,3120,12406,2,0,2,3,9,1940,1180,1983,0,98006,47.5507,-122.141,3240,13141,8.5
1,8731981360,9/25/2014,4,2.25,3220,7700,2,0,0,4,8,3220,0,1976,0,98023,47.3188,-122.38,2570,7700,3.59999
1,6338000032,8/27/2014,4,2,1560,7104,1.5,0,0,3,7,1140,420,1945,0,98105,47.6714,-122.28,1850,7105,5.37
1,1761600050,12/31/2014,3,2,1100,9165,1,0,0,4,7,1100,0,1969,0,98034,47.7304,-122.231,1510,8500,3.97
1,7979900145,2/5/2015,3,1,1470,11398,1,0,0,3,8,1470,0,1950,0,98155,47.746,-122.296,1710,11407,3.85
1,7116000425,11/25/2014,2,1,720,4120,1,0,0,5,5,720,0,1915,0,98002,47.303,-122.217,940,6180,1.5
1,272000220,9/23/2014,4,2,2090,4000,1,0,0,3,6,1060,1030,1907,0,98144,47.5893,-122.299,1590,4000,4.17
1,40000553,3/4/2015,2,1,1400,19570,1.5,0,0,3,6,1100,300,1929,0,98168,47.4724,-122.271,2250,6500,2.5
1,2768301217,5/6/2015,3,2.5,1980,1873,2,0,0,3,7,1470,510,1996,0,98107,47.6659,-122.369,1500,1873,5.8
1,3528000290,6/9/2014,4,2.5,2610,33206,2,0,0,3,10,2610,0,1988,0,98053,47.6662,-122.057,2870,28295,7.437
1,5422950020,6/30/2014,4,2.5,2280,5000,2,0,0,3,7,2280,0,2006,0,98038,47.3593,-122.037,2910,5000,3.45
1,5101402472,1/29/2015,2,1,940,5413,1,0,0,3,7,940,0,1923,0,98115,47.6956,-122.304,1340,5296,3.405
1,1922059396,4/4/2015,3,2.5,2410,17424,1,0,0,3,7,1630,780,1978,0,98030,47.3741,-122.218,1530,11761,3.3
1,1138010170,8/1/2014,3,1,860,7030,1,0,0,3,7,860,0,1973,0,98034,47.7151,-122.211,1360,7500,3.5
1,825049073,6/30/2014,2,1.5,1190,3400,1,0,0,3,7,990,200,1919,0,98115,47.6726,-122.32,1410,3150,4.41
1,8078460520,9/23/2014,4,2.5,2410,7140,2,0,0,3,8,2410,0,1993,0,98074,47.6329,-122.021,2350,7140,6.08
1,2391600735,9/9/2014,3,1.5,1730,5750,1,0,0,3,7,1250,480,1947,0,98116,47.5645,-122.397,1370,5750,5.5
1,4045500715,12/17/2014,1,1,1090,32010,1,0,0,4,6,1090,0,1958,0,98014,47.6928,-121.87,1870,25346,5.988
1,2520069100,10/16/2014,4,2,1960,30480,1,0,2,4,7,1060,900,1972,0,98022,47.1924,-121.988,1460,8914,2.75
1,1624049092,6/30/2014,2,1,1320,9967,1,0,0,3,6,940,380,1919,0,98108,47.5693,-122.296,1970,7587,2.55
1,2397101270,1/26/2015,3,2,1420,3600,1.5,0,0,4,7,1420,0,1904,0,98119,47.6367,-122.364,1250,3600,7.16
1,9136100420,4/8/2015,4,2,2350,4815,1.5,0,0,4,7,1450,900,1914,0,98103,47.6681,-122.338,1640,4013,7.675
1,8682262720,3/10/2015,2,2,1580,5203,1,0,0,3,8,1580,0,2004,0,98053,47.7174,-122.032,1560,4770,4.95
1,3223039089,9/29/2014,3,1,1230,171190,1,0,0,3,7,1230,0,1973,0,98070,47.4397,-122.46,1550,15450,2.75
1,2268000370,7/8/2014,3,1,910,10575,1,0,0,4,7,910,0,1968,0,98003,47.2741,-122.301,1470,10425,1.9
1,7504100360,1/12/2015,4,2.5,2500,12090,1,0,0,3,9,2500,0,1983,0,98074,47.6346,-122.045,3380,12760,5.65
1,6821600300,3/18/2015,3,2.25,2380,6000,2,0,0,5,9,1650,730,1931,0,98199,47.6472,-122.393,2000,6000,8.86
1,5252000200,12/10/2014,5,2.5,2750,12350,2,0,0,3,8,2750,0,1987,0,98031,47.419,-122.206,1650,9810,3.57
1,3528000310,4/27/2015,5,2.5,4310,28008,2,0,0,3,10,4310,0,1988,0,98053,47.6662,-122.056,3170,28559,11.3
1,2726079103,7/22/2014,3,2.5,2630,185130,2,0,0,3,9,2630,0,1991,0,98014,47.7035,-121.894,2630,210394,4.75
1,1626069198,10/3/2014,3,1.75,2290,44866,1,0,0,3,8,1390,900,1981,0,98077,47.7398,-122.041,2410,44866,4.5
1,4083300070,5/12/2014,4,2.5,2350,3150,1.5,0,0,4,8,1690,660,1910,0,98103,47.6605,-122.335,1750,3150,8.703
1,2767602141,12/22/2014,3,1.5,1380,4290,1,0,0,3,7,1080,300,1955,0,98107,47.674,-122.379,1510,3900,6.5
1,6633900050,8/26/2014,3,2.5,1750,4797,2,0,0,4,7,1750,0,1991,0,98033,47.6954,-122.199,1750,4293,5.75
1,9406500310,11/19/2014,2,1.5,1078,1263,2,0,0,3,7,1078,0,1990,0,98028,47.7532,-122.244,1078,1263,2.4
1,3664500133,11/17/2014,4,2,1830,21183,1,0,0,4,7,1060,770,1966,0,98059,47.4826,-122.128,1950,6120,3.83
1,2211700290,12/4/2014,3,2.75,2000,7204,1,0,0,5,7,1250,750,1960,0,98006,47.565,-122.116,2480,17633,5.38
1,8682280490,8/1/2014,2,2,1370,4866,1,0,0,3,8,1370,0,2005,0,98053,47.704,-122.012,1365,4784,4.315
1,4025300285,10/29/2014,4,1,1190,8875,1.5,0,0,4,7,1190,0,1946,0,98155,47.7487,-122.303,1190,8875,2.76693
1,797000276,6/25/2014,2,1,2060,8398,1,0,0,3,7,1260,800,1962,0,98168,47.509,-122.324,1690,13495,2.7
1,1934800162,5/11/2015,2,1.5,960,1829,2,0,0,3,7,960,0,2005,0,98122,47.6032,-122.308,1470,1829,3.8618
1,2113700620,8/4/2014,3,1.5,2500,6000,1.5,0,0,5,7,1730,770,1941,1984,98106,47.5297,-122.354,1340,5000,4.17
1,7574910650,9/11/2014,4,2.5,3320,38032,2,0,0,4,10,3320,0,1991,0,98077,47.7478,-122.036,3270,37804,8.05
1,3331001115,7/28/2014,3,2.5,1590,3121,2,0,0,3,7,1590,0,1994,0,98118,47.5515,-122.284,1090,4900,2.99
1,2474300050,7/22/2014,5,3.5,2720,11454,2,0,0,3,9,1830,890,1988,0,98052,47.6466,-122.119,2920,11310,7.4
1,414100280,4/14/2015,2,1,1180,7200,1,0,0,4,6,1180,0,1949,0,98133,47.7475,-122.342,1180,7200,3.36
1,1189000700,10/1/2014,3,1.5,1600,4128,1.5,0,0,3,8,1250,350,1906,0,98122,47.6122,-122.297,1540,3976,6.25
1,1024039049,5/12/2014,3,2.5,2920,34527,1,0,4,4,9,1800,1120,1954,1983,98116,47.5799,-122.4,2480,7933,10.2
1,1223089081,5/30/2014,3,1.75,1510,44000,1,0,0,3,7,1240,270,1989,0,98045,47.4851,-121.716,2290,36242,4.25
1,1250202660,9/24/2014,4,1,2290,6300,1.5,0,4,4,7,2150,140,1921,0,98144,47.5917,-122.29,2390,6300,8.25
1,2473251090,6/19/2014,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,0,98058,47.4556,-122.157,1390,8750,2.699
1,7702600930,8/4/2014,3,2,1860,12944,1,0,0,3,9,1860,0,2002,0,98058,47.4298,-122.102,2500,29279,4.0
1,269000085,7/8/2014,4,3.5,3960,6654,2,0,0,3,10,2850,1110,2006,0,98199,47.6461,-122.389,2840,6400,12.0
1,8731900880,4/20/2015,4,2.25,2580,8820,1,0,0,4,9,1620,960,1967,0,98023,47.3122,-122.376,2140,8400,3.05
1,1702901180,6/11/2014,6,3,4250,4400,2.5,0,0,4,7,3020,1230,1902,0,98118,47.5584,-122.283,1520,4950,6.65
1,8944600200,6/23/2014,3,2.5,1900,3255,2,0,0,3,8,1900,0,1988,2000,98007,47.6075,-122.147,1880,3350,5.5
1,6145601599,6/11/2014,2,1.5,982,846,2,0,0,3,8,806,176,2006,0,98133,47.7034,-122.345,1010,3844,2.5
1,5437400100,3/31/2015,4,2.5,2370,9679,2,0,0,3,8,2370,0,1984,0,98027,47.5631,-122.085,2290,7944,6.75
1,2129700320,5/5/2015,1,0.75,940,87120,1,0,0,3,6,940,0,1944,0,98019,47.7182,-121.956,1930,165528,2.5
1,3275740030,5/7/2014,3,2.25,1770,8165,2,0,0,3,7,1770,0,1977,0,98034,47.7166,-122.236,1650,8165,4.2
1,4305600240,11/25/2014,4,2.5,2420,5006,2,0,0,3,8,2420,0,2013,0,98059,47.4795,-122.126,2750,5471,5.05
1,1545803980,4/25/2015,3,1,1200,7810,1,0,0,4,7,1200,0,1967,0,98038,47.3631,-122.05,1590,7800,2.39
1,2895600420,4/21/2015,2,1,1130,5236,1,0,0,4,6,1130,0,1942,0,98146,47.5103,-122.386,1010,5320,3.845
1,1703401110,8/7/2014,2,1,880,5500,1,0,0,3,6,880,0,1904,0,98118,47.5573,-122.289,1080,5500,2.92
1,4047200655,5/9/2014,3,1.75,1780,120661,1,0,0,4,6,1780,0,1979,0,98019,47.7731,-121.897,1440,25000,3.369
1,7011201333,9/17/2014,3,3.25,1290,1230,2,0,2,3,9,1090,200,2008,0,98119,47.6367,-122.37,1710,1797,5.9
1,293760150,10/17/2014,4,3.5,4320,8490,2,0,0,3,10,3280,1040,2005,0,98029,47.5568,-122.029,4030,11008,10.4
1,6824100005,8/1/2014,3,2.5,1470,1204,3,0,0,3,8,1470,0,2006,0,98117,47.6998,-122.366,1460,1245,4.08
1,3343300180,3/30/2015,3,2,1300,22605,1,0,0,3,7,1300,0,1998,0,98056,47.5337,-122.187,2250,10215,4.69
1,8945000260,7/22/2014,4,1,1630,8400,1,0,0,3,6,1630,0,1962,0,98023,47.3052,-122.362,1190,8989,2.0995
1,6664000030,10/9/2014,4,2.25,2240,11034,2,0,0,3,8,2240,0,1976,0,98004,47.5894,-122.195,2300,11550,9.8
1,8731951670,6/6/2014,4,2.25,1900,8600,1,0,0,4,8,1900,0,1975,0,98023,47.3102,-122.381,2120,8000,2.7
1,9477710160,4/26/2015,3,1.75,1560,9452,1,0,0,4,8,1560,0,1974,0,98056,47.5197,-122.18,2200,9985,4.25
1,3299600040,2/14/2015,3,2.5,3400,12442,2,0,0,3,9,3400,0,2001,0,98075,47.5611,-122.032,3250,8635,8.15
1,1853080570,8/11/2014,4,2.75,3390,6298,2,0,0,3,9,3390,0,2011,0,98074,47.5906,-122.062,3390,7111,8.599
1,5667100025,7/8/2014,3,1.5,1010,7683,1.5,0,0,5,7,1010,0,1953,0,98125,47.72,-122.318,1550,7271,4.05
1,1828000050,5/14/2014,4,2.75,1680,11180,1,0,0,4,7,1680,0,1966,0,98052,47.6557,-122.127,2400,9627,6.25
1,3755100220,8/19/2014,3,1.75,1310,9761,1,0,0,3,7,1310,0,1967,0,98034,47.721,-122.228,1490,9600,3.0
1,7859910110,9/18/2014,3,2.5,2517,3900,2,0,0,3,8,2517,0,2014,0,98092,47.3211,-122.182,2390,7108,3.539
1,321049127,10/28/2014,3,2.25,1820,19602,1,0,0,4,7,1820,0,1964,0,98001,47.331,-122.286,1520,8773,2.775
1,1328330590,4/20/2015,5,2.5,2020,8250,1,0,0,4,8,1430,590,1978,0,98058,47.4432,-122.135,1680,8959,3.465
1,6713700205,7/15/2014,3,1,1210,9730,1,0,0,4,7,1210,0,1953,0,98133,47.762,-122.355,1470,9730,3.1
1,8041100010,8/18/2014,3,1.75,1820,34800,1,0,0,4,6,1820,0,1967,0,98027,47.4616,-121.98,2570,52707,3.77
1,1873100390,3/2/2015,4,2.5,2570,7173,2,0,0,3,8,2570,0,2005,0,98052,47.7073,-122.11,2630,6026,7.19
1,2025700180,11/20/2014,3,2.25,1760,5421,2,0,0,3,7,1760,0,1991,0,98038,47.3484,-122.037,1570,6000,3.0
1,7202330370,2/10/2015,3,2.25,1530,3056,2,0,0,3,7,1530,0,2003,0,98053,47.6817,-122.035,1560,3064,4.48
1,1105000571,6/10/2014,3,1.75,1870,7189,1,0,0,3,7,1270,600,1959,0,98118,47.5412,-122.27,1780,6200,4.33
1,3668000810,1/16/2015,3,1.75,1390,9328,1,0,0,4,7,1390,0,1987,0,98092,47.2766,-122.146,1550,8374,2.185
1,4023500352,2/17/2015,5,2.5,2840,9425,1,0,0,4,7,1590,1250,1962,0,98155,47.7609,-122.297,1900,11600,4.25
1,3331500121,2/10/2015,2,1,790,5150,1,0,0,4,6,790,0,1948,0,98118,47.5528,-122.272,1460,5150,3.42888
1,2050100210,11/17/2014,3,2.5,2690,17461,2,0,3,3,10,2690,0,1997,0,98074,47.654,-122.088,3610,16887,8.05
1,6151800606,2/25/2015,3,1.75,1520,12246,1,0,0,4,6,1520,0,1971,0,98010,47.3434,-122.049,1460,12246,2.35
1,1724079013,7/18/2014,3,2.25,1940,217800,2,0,0,3,9,1940,0,1990,0,98024,47.5636,-121.932,2580,83558,5.29
1,8638500020,9/11/2014,3,1,1210,8505,1.5,0,0,3,7,1210,0,1958,0,98106,47.5389,-122.353,1430,8505,3.15
1,2621600015,4/30/2015,3,1,1150,8924,1,0,0,3,6,1150,0,1943,0,98030,47.3865,-122.217,1492,8924,1.75
1,1921069082,5/12/2014,3,2,2560,216777,1,0,0,3,8,2560,0,1986,0,98092,47.295,-122.086,2360,108463,5.6
1,7555210340,8/25/2014,4,2.25,2360,8616,2,0,0,4,8,2360,0,1974,0,98033,47.6495,-122.198,2360,9337,7.525
1,4221250010,4/14/2015,4,2.5,2518,4663,2,0,0,3,8,2518,0,2005,0,98075,47.5894,-122.017,2280,4525,6.43
1,9477000120,10/22/2014,3,1.75,1410,7215,1,0,0,3,7,1410,0,1967,0,98034,47.7343,-122.193,1550,7600,3.83
1,5702380730,8/23/2014,2,2,1340,7605,1,0,0,3,7,1340,0,1992,0,98022,47.1936,-121.981,1670,7136,2.3
1,808300200,3/19/2015,4,2.5,3040,20682,2,0,0,3,7,3040,0,2000,0,98019,47.7245,-121.959,2670,9742,4.68
1,1498301168,5/28/2014,2,2.5,1050,1609,2,0,0,3,7,1050,0,2005,0,98144,47.5854,-122.313,1120,1693,3.25
1,7972602435,3/18/2015,2,1,950,6350,1,0,0,3,7,950,0,1951,0,98106,47.528,-122.352,1080,7620,2.87
1,2970800130,10/9/2014,3,1,810,5240,1,0,0,3,6,810,0,1942,0,98166,47.4734,-122.35,1700,5245,2.15
1,3904940070,2/27/2015,4,2.5,2270,8391,2,0,0,3,8,2270,0,1988,0,98029,47.574,-122.013,2420,8391,6.43
1,2768100040,7/1/2014,2,1,1050,5000,1,0,0,5,7,1050,0,1907,0,98107,47.6699,-122.369,1340,5000,5.15
1,8835210130,8/8/2014,2,1.5,1150,3927,2,0,0,3,7,1150,0,1982,0,98034,47.7248,-122.162,1400,3425,3.0
1,7696600240,10/23/2014,3,1.5,1280,7742,1,0,0,3,7,1280,0,1973,0,98001,47.3323,-122.276,1566,7696,1.65
1,4232400860,6/30/2014,4,2,2120,3360,2,0,0,3,9,2120,0,1905,0,98112,47.6227,-122.31,2090,3600,12.0
1,2769601250,5/12/2015,2,1,1420,3100,1,0,0,3,7,820,600,1924,0,98107,47.6737,-122.365,1420,3915,5.5
1,8165501700,4/30/2015,2,2.25,1550,2285,2,0,0,3,8,1550,0,2007,0,98106,47.5398,-122.369,1550,2135,3.25
1,4083300510,5/5/2014,4,1,1390,4240,1,0,0,3,7,1050,340,1924,0,98103,47.6596,-122.338,1810,4240,6.571
1,2473101070,2/27/2015,3,2,1500,7828,1,0,0,4,7,1500,0,1967,0,98058,47.4484,-122.158,1500,7700,3.15
1,7334501300,3/6/2015,3,1.75,1630,11475,1,0,0,4,7,1330,300,1979,0,98045,47.4635,-121.746,1630,11475,3.08
1,452001890,4/15/2015,3,1.75,1650,5000,1.5,0,0,4,8,1650,0,1900,0,98107,47.6743,-122.371,1630,5000,7.3
1,1545803240,10/31/2014,3,2.25,1520,7930,1,0,0,3,7,1160,360,1988,0,98038,47.3605,-122.049,1530,7930,2.7
1,2781230020,12/9/2014,4,2.5,2820,6666,2,0,0,3,9,2820,0,2007,0,98038,47.3473,-122.031,1880,7200,3.985
1,4128500380,4/27/2015,4,2.5,4280,12796,2,0,0,3,11,3400,880,1999,0,98006,47.5588,-122.124,3520,9593,12.0
1,5316100980,3/26/2015,3,3,4040,7200,1.5,0,2,4,9,3340,700,1930,0,98112,47.6288,-122.284,3450,10800,22.5
1,1509500380,1/28/2015,4,2.5,2570,10155,2,0,0,3,9,2570,0,1994,0,98030,47.3842,-122.17,2770,10155,3.79
1,7792000025,2/11/2015,3,1,3180,27586,1,0,0,3,8,1400,1780,1969,0,98022,47.1986,-121.967,2180,27586,3.4
1,1923000160,6/20/2014,4,3.5,2970,14486,2,0,0,3,9,2340,630,1997,0,98040,47.5627,-122.215,3680,14486,9.05
1,4037000160,6/15/2014,5,3,2430,8000,1,0,0,4,7,1370,1060,1957,0,98008,47.603,-122.12,1770,8000,5.06
1,4174600055,5/21/2014,2,0.75,850,7710,1,0,2,5,6,550,300,1909,0,98108,47.5588,-122.301,2500,6022,3.6
1,8731800210,7/11/2014,3,2.5,2350,9051,1,0,0,4,8,1570,780,1966,0,98023,47.3126,-122.364,2270,8748,2.35
1,5700002125,6/10/2014,4,1.75,2320,4322,1,0,0,3,7,1140,1180,1910,0,98144,47.5755,-122.289,1820,4322,4.8
1,2769600560,5/27/2014,3,1,1210,3328,1.5,0,0,4,7,1210,0,1924,0,98107,47.6729,-122.363,1640,3333,5.29
1,8079100370,11/7/2014,3,2,2060,7000,1,0,0,4,9,2060,0,1988,0,98029,47.5644,-122.012,2110,7000,5.74
1,1186000095,7/8/2014,4,2.75,2310,4020,3,0,0,5,8,2310,0,1979,0,98122,47.6154,-122.291,2270,3750,8.9
1,5279100625,4/29/2015,2,1,770,8600,1,0,0,4,4,770,0,1914,0,98027,47.5325,-122.031,1420,6960,2.48
1,9826700707,10/28/2014,3,2.5,1690,1479,3,0,0,3,8,1420,270,2005,0,98122,47.6022,-122.311,1280,1253,4.92
1,6666830170,8/11/2014,4,2.5,2490,5647,2,0,0,3,8,2490,0,2014,0,98052,47.7043,-122.114,2970,5450,7.78983
1,1532300155,9/16/2014,4,1,1080,6095,1.5,0,0,4,6,1080,0,1924,0,98103,47.6962,-122.346,1200,5060,4.25
1,1702901485,6/3/2014,2,1,1230,6600,1,0,0,3,7,1130,100,1906,0,98118,47.5573,-122.282,1260,5060,4.4
1,1565950230,11/20/2014,3,2.5,2100,6825,2,0,0,3,8,2100,0,1994,0,98055,47.4314,-122.189,2180,7614,3.05
1,6413100242,8/26/2014,3,1.75,1730,9211,1,0,0,3,8,1730,0,1961,0,98125,47.7149,-122.322,1440,9211,4.0
1,5634500775,1/30/2015,4,1.5,2650,34000,2,0,0,4,7,2650,0,1930,0,98028,47.7516,-122.237,1960,34000,6.15
1,9414610070,1/30/2015,3,1.75,1700,9840,1,0,0,4,8,1200,500,1976,0,98027,47.5192,-122.046,2040,14169,5.02775
1,2872100385,3/18/2015,2,2,1080,5000,1,0,0,5,6,1080,0,1923,0,98117,47.6826,-122.394,1530,5000,4.6
1,1102000514,10/22/2014,5,3.5,3400,9804,2,0,0,3,9,2550,850,2008,0,98118,47.543,-122.266,2380,7440,9.7
1,3448740430,9/25/2014,5,2.5,2340,5670,2,0,0,3,7,2340,0,2009,0,98059,47.4913,-122.152,2190,4869,3.92
1,8161020060,6/20/2014,4,2.5,2040,21781,2,0,0,3,8,2040,0,1994,0,98014,47.6458,-121.904,2410,21781,4.435
1,5029450100,8/12/2014,2,1.5,1400,9031,1,0,0,3,7,960,440,1982,0,98023,47.2915,-122.368,1450,7658,1.9
1,2207200820,10/15/2014,3,1.5,1420,7520,1,0,0,4,7,1420,0,1956,0,98007,47.601,-122.134,2000,7520,4.13107
1,6056100150,6/23/2014,3,1.5,1270,2356,2,0,0,3,7,1270,0,2012,0,98108,47.5671,-122.298,1490,2175,1.60797
1,4047200065,6/23/2014,4,1.75,1700,20283,1.5,0,0,3,7,1340,360,1965,0,98019,47.7694,-121.903,1680,21369,4.0
1,1473120230,12/23/2014,4,2.5,2940,7590,2,0,0,3,9,2940,0,1991,0,98058,47.4341,-122.16,2550,8360,4.35
1,7960900060,5/4/2015,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,1982,2008,98004,47.6312,-122.223,3890,20060,29.0
1,1332000110,7/25/2014,4,2.5,2490,40608,2,0,0,3,9,2490,0,1997,0,98053,47.6507,-122.004,3170,45441,6.35
1,4083301120,4/22/2015,3,1,1440,2618,1.5,0,0,4,7,1440,0,1906,0,98103,47.6582,-122.336,1850,3990,7.05
1,6338000493,9/12/2014,4,2.75,2280,3200,1.5,0,0,5,8,1520,760,1931,0,98105,47.6709,-122.282,1970,4687,6.75
1,2344300170,8/15/2014,5,3.5,4370,12240,2,0,0,3,11,3270,1100,1990,0,98004,47.582,-122.199,2980,12800,15.0
1,522049074,6/27/2014,4,3,2530,10000,2,0,0,3,7,2530,0,2013,0,98148,47.431,-122.335,1420,9898,4.59
1,3380900160,4/28/2015,4,1.5,1700,8400,1,0,0,3,7,1700,0,1953,0,98177,47.7677,-122.359,1750,8475,5.02
1,1075100090,9/24/2014,3,2,1710,8910,1,0,0,5,7,1710,0,1953,0,98133,47.7719,-122.338,1430,8493,3.9
1,7131300047,8/26/2014,2,1,2150,4500,1.5,0,0,3,7,1260,890,1917,0,98118,47.5158,-122.267,1590,5010,2.35
1,7877400245,7/18/2014,3,1,960,10761,1,0,0,4,6,960,0,1962,0,98002,47.2819,-122.224,960,10761,1.93
1,4012800050,5/21/2014,3,1.75,1230,13056,1,0,0,4,7,1230,0,1962,0,98001,47.3171,-122.279,1690,15750,1.75
1,2919200440,4/7/2015,4,2.5,1860,3840,1.5,0,0,3,7,1170,690,1928,2014,98117,47.6886,-122.359,1400,3840,7.15
1,1085623730,11/29/2014,4,2.5,3216,5902,2,0,0,3,9,3216,0,2014,0,98030,47.3425,-122.179,2815,4916,4.98445
1,7211400990,3/3/2015,2,1,860,5000,1,0,0,3,6,860,0,1915,1945,98146,47.5133,-122.356,1220,5000,2.56
1,3824100246,10/21/2014,4,2.75,2200,9676,1,0,0,3,8,1500,700,1979,0,98028,47.7713,-122.259,2120,9585,4.6
1,9265880170,8/26/2014,4,2.5,2470,5954,2,0,0,3,8,2470,0,2013,0,98028,47.7685,-122.236,2470,4800,5.5
1,5419800510,11/17/2014,4,1.75,1420,7500,1,0,0,4,7,1080,340,1981,0,98031,47.4025,-122.176,1500,7260,2.685
1,2138000120,6/26/2014,4,2.75,2110,8751,1,0,0,3,7,1510,600,1962,0,98011,47.7617,-122.215,1660,10295,4.35
1,5379806590,4/30/2015,3,1.5,1430,8861,1,0,0,3,7,1430,0,1956,0,98188,47.4454,-122.289,1080,9425,2.8
1,257000263,10/21/2014,4,1,1130,13927,1.5,0,0,3,6,1130,0,1929,0,98168,47.4939,-122.3,1800,8274,1.822
1,1568100290,6/20/2014,4,3,2240,8504,2,0,0,3,7,2240,0,1992,0,98155,47.7348,-122.295,1570,8460,3.37
